currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDIDR,1,llama3-8b,0,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,1,0.2222222222222222,41,0.646,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,llama3-8b,2,0.2222222222222222,39,0.534,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,llama3-8b,3,0.5555555555555556,59,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,1,llama3-8b,4,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,5,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,6,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,7,0.2222222222222222,46,0.626,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.8
USDIDR,1,llama3-8b,8,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,9,0.2222222222222222,34,0.554,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.8
USDIDR,1,llama3-8b,10,0.2222222222222222,35,0.61,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.8
USDIDR,1,llama3-8b,11,0.2222222222222222,34,0.554,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.8
USDIDR,1,llama3-8b,12,0.2222222222222222,36,0.616,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.8
USDIDR,1,llama3-8b,13,0.2222222222222222,36,0.616,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,llama3-8b,14,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,15,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,16,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,17,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,18,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,llama3-8b,19,0.2222222222222222,35,0.61,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,qwen2.5-7b,0,0.2222222222222222,43,0.558,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,1,0.2222222222222222,41,0.546,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,2,0.2222222222222222,45,0.62,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,3,0.2222222222222222,41,0.546,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,4,0.2222222222222222,41,0.546,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,5,0.2222222222222222,42,0.652,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,6,0.2222222222222222,32,0.492,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,7,0.2222222222222222,44,0.614,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,8,0.2222222222222222,37,0.572,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
