currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDIDR,5,llama3-8b,0,0.4444444444444444,54,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,1,0.5555555555555556,54,0.6,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,2,0.5555555555555556,55,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,3,0.6666666666666666,58,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,4,0.5555555555555556,51,0.5,"[""monetary_policy"", ""risk_sentiment""]",2,0.5
USDIDR,5,llama3-8b,5,0.5555555555555556,58,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,6,0.5555555555555556,56,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,7,0.5555555555555556,54,0.6,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,8,0.5555555555555556,50,0.5,"[""monetary_policy"", ""risk_sentiment""]",2,0.5
USDIDR,5,llama3-8b,9,0.4444444444444444,59,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,10,0.5555555555555556,60,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,11,0.4444444444444444,54,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,12,0.5555555555555556,57,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,13,0.4444444444444444,51,0.65,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.5
USDIDR,5,llama3-8b,14,0.4444444444444444,54,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,15,0.4444444444444444,58,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,16,0.5555555555555556,65,0.6,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,17,0.6666666666666666,57,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,18,0.4444444444444444,50,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDIDR,5,llama3-8b,19,0.4444444444444444,51,0.65,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.5
USDIDR,5,qwen2.5-7b,0,0.3333333333333333,50,0.55,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,5,qwen2.5-7b,1,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,5,qwen2.5-7b,2,0.2222222222222222,40,0.59,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
